export_timestamp,trading_date,ticker,company,predicted_signal,signal_strength,confidence,confidence_percentage,confidence_level,close_price,price_risk,RSI,rsi_category,sell_probability,buy_probability,high_confidence
2025-11-25 21:36:47,2025-11-24,FAST,Fastenal Company,Oversold (Buy),Moderate,0.6507911318065919,65.1,Medium,39.59,Low,34.920634920634484,Neutral,0.3492088681934248,0.6507911318065919,True
2025-11-25 21:36:47,2025-11-24,FOX,Fox Corporation,Oversold (Buy),Moderate,0.6384164066676032,63.8,Medium,57.71,Low,47.05882352941169,Neutral,0.3615835933324156,0.6384164066676032,True
2025-11-25 21:36:47,2025-11-24,FOXA,Fox Corporation,Oversold (Buy),Moderate,0.6419029697075556,64.2,Medium,64.3,Low,48.44804318488516,Neutral,0.35809703029246215,0.6419029697075556,True
2025-11-25 21:36:47,2025-11-24,FTNT,"Fortinet, Inc.",Oversold (Buy),Moderate,0.6261805352060301,62.6,Medium,79.77,Low,35.844155844155836,Neutral,0.3738194647939863,0.6261805352060301,True
2025-11-25 21:36:47,2025-11-24,GILD,"Gilead Sciences, Inc.",Oversold (Buy),Moderate,0.6381343216660352,63.8,Medium,125.27,Medium,54.589567327133054,Neutral,0.3618656783339775,0.6381343216660352,True
2025-11-25 21:36:47,2025-11-24,INTU,Intuit Inc.,Oversold (Buy),Moderate,0.6368451995646525,63.7,Medium,653.23,High,46.829526413264226,Neutral,0.3631548004353629,0.6368451995646525,True
2025-11-25 21:36:47,2025-11-24,KDP,Keurig Dr Pepper Inc.,Oversold (Buy),Moderate,0.6066079109099516,60.7,Medium,27.36,Low,59.82532751091719,Neutral,0.3933920890900643,0.6066079109099516,True
2025-11-25 21:36:47,2025-11-24,KLAC,KLA Corporation,Oversold (Buy),Moderate,0.6647111821412858,66.5,Medium,1136.73,High,42.05576083305338,Neutral,0.335288817858724,0.6647111821412858,True
2025-11-25 21:36:47,2025-11-24,LRCX,Lam Research Corporation,Oversold (Buy),Moderate,0.6110807658316235,61.1,Medium,150.38,Medium,46.40766365087807,Neutral,0.38891923416839524,0.6110807658316235,True
2025-11-25 21:36:47,2025-11-24,MDLZ,"Mondelez International, Inc.",Oversold (Buy),Moderate,0.6098112974082963,61.0,Medium,56.19,Low,50.73627844712182,Neutral,0.3901887025917199,0.6098112974082963,True
2025-11-25 21:36:47,2025-11-24,META,"Meta Platforms, Inc.",Oversold (Buy),Moderate,0.617491034904848,61.7,Medium,613.05,High,43.31490677410277,Neutral,0.3825089650951671,0.617491034904848,True
2025-11-25 21:36:47,2025-11-24,NXPI,NXP Semiconductors N.V.,Oversold (Buy),Moderate,0.6624598605016575,66.2,Medium,191.56,Medium,36.07019064124781,Neutral,0.3375401394983586,0.6624598605016575,True
2025-11-25 21:36:47,2025-11-24,ODFL,"Old Dominion Freight Line, Inc.",Oversold (Buy),Moderate,0.6355957088171071,63.6,Medium,132.33,Medium,36.90165361183643,Neutral,0.36440429118290985,0.6355957088171071,True
2025-11-25 21:36:47,2025-11-24,PAYX,"Paychex, Inc.",Oversold (Buy),Moderate,0.6754080993036246,67.5,Medium,109.91,Medium,33.966891477620976,Neutral,0.3245919006963849,0.6754080993036246,True
2025-11-25 21:36:47,2025-11-24,PEP,"PepsiCo, Inc.",Oversold (Buy),Moderate,0.6118300094865087,61.2,Medium,145.5,Medium,59.1036414565829,Neutral,0.38816999051350914,0.6118300094865087,True
2025-11-25 21:36:47,2025-11-24,PTON,"Peloton Interactive, Inc.",Oversold (Buy),Moderate,0.6336917433829506,63.4,Medium,6.6,Low,42.90030211480368,Neutral,0.36630825661705957,0.6336917433829506,True
2025-11-25 21:36:47,2025-11-24,PYPL,"PayPal Holdings, Inc.",Oversold (Buy),Moderate,0.6421625564018107,64.2,Medium,60.56,Low,33.54203935599293,Neutral,0.3578374435981999,0.6421625564018107,True
2025-11-25 21:36:47,2025-11-24,QCOM,QUALCOMM Incorporated,Oversold (Buy),Moderate,0.6583589880658269,65.8,Medium,165.06,Medium,41.56913740788904,Neutral,0.34164101193419194,0.6583589880658269,True
2025-11-25 21:36:47,2025-11-24,ROP,"Roper Technologies, Inc.",Oversold (Buy),Moderate,0.6618404731546462,66.2,Medium,439.64,Medium,41.255199855308184,Neutral,0.3381595268453672,0.6618404731546462,True
2025-11-25 21:36:47,2025-11-24,SBUX,Starbucks Corporation,Oversold (Buy),Moderate,0.6200781101035205,62.0,Medium,83.34,Low,58.90476190476188,Neutral,0.3799218898964918,0.6200781101035205,True
2025-11-25 21:36:47,2025-11-24,SIRI,Sirius XM Holdings Inc.,Oversold (Buy),Moderate,0.6286533533650251,62.9,Medium,20.94,Low,38.005390835579334,Neutral,0.3713466466349914,0.6286533533650251,True
2025-11-25 21:36:47,2025-11-24,SNPS,"Synopsys, Inc.",Oversold (Buy),Moderate,0.6009562796880682,60.1,Medium,404.63,Medium,42.35585703104617,Neutral,0.3990437203119471,0.6009562796880682,True
2025-11-25 21:36:47,2025-11-24,TMUS,"T-Mobile US, Inc.",Oversold (Buy),Moderate,0.6363675250734413,63.6,Medium,207.34,Medium,51.67464114832546,Neutral,0.36363247492656936,0.6363675250734413,True
2025-11-25 21:36:47,2025-11-24,TSCO,Tractor Supply Company,Oversold (Buy),Moderate,0.6124532100155392,61.2,Medium,53.03,Low,49.887640449437825,Neutral,0.38754678998447817,0.6124532100155392,True
2025-11-25 21:36:47,2025-11-24,TSM,Taiwan Semiconductor Manufacturing Company Limited,Oversold (Buy),Moderate,0.6370805199007935,63.7,Medium,284.64,Medium,42.19346275095394,Neutral,0.3629194800992231,0.6370805199007935,True
2025-11-25 21:36:47,2025-11-24,TTWO,"Take-Two Interactive Software, Inc.",Oversold (Buy),Moderate,0.6297043181746732,63.0,Medium,239.07,Medium,38.19370802403684,Neutral,0.3702956818253453,0.6297043181746732,True
2025-11-25 21:36:47,2025-11-24,VRSK,"Verisk Analytics, Inc.",Oversold (Buy),Moderate,0.6402637508946569,64.0,Medium,219.84,Medium,49.792531120331844,Neutral,0.3597362491053606,0.6402637508946569,True
2025-11-25 21:36:47,2025-11-24,VRTX,Vertex Pharmaceuticals Incorporated,Oversold (Buy),Moderate,0.637912746780011,63.8,Medium,424.0,Medium,51.72618165654149,Neutral,0.36208725321999885,0.637912746780011,True
2025-11-25 21:36:47,2025-11-24,WBD,"Warner Bros. Discovery, Inc.",Oversold (Buy),Moderate,0.6152411499323291,61.5,Medium,22.86,Low,52.32974910394256,Neutral,0.3847588500676864,0.6152411499323291,True
2025-11-25 21:36:47,2025-11-24,WDAY,"Workday, Inc.",Oversold (Buy),Moderate,0.6583451078501494,65.8,Medium,226.64,Medium,43.09682635940959,Neutral,0.3416548921498696,0.6583451078501494,True
2025-11-25 21:36:47,2025-11-24,XEL,Xcel Energy Inc.,Oversold (Buy),Moderate,0.6415782577292946,64.2,Medium,80.26,Low,41.09772423025457,Neutral,0.358421742270725,0.6415782577292946,True
